Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
guava,com.google.common.collect,ImmutableMultiset,1741.0,1591.0,31.0,25.0,0.9520807061790669,0.4032258064516129
guava,com.google.common.collect,EntrySet,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
guava,com.google.common.collect,EntrySetSerializedForm,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,Builder,24.0,3.0,4.0,4.0,0.3333333333333333,0.4
guava,com.google.common.collect,ElementSet,11.0,7.0,3.0,3.0,0.7,0.5
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
guava,com.google.common.collect,LinkedHashMultimapGwtSerializationDependencies,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,FilteredEntryMultimap,1081.0,937.0,27.0,19.0,0.8469387755102041,0.3
guava,com.google.common.collect,ValuePredicate,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,AsMap,207.0,204.0,19.0,19.0,0.9,0.8095238095238095
guava,com.google.common.collect,KeySetImpl,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,EntrySetImpl,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
guava,com.google.common.collect,ValuesImpl,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,Keys,36.0,0.0,9.0,9.0,0.0,1.0
guava,com.google.common.collect,EmptyImmutableSetMultimap,3.0,0.0,3.0,3.0,1.25,1.0
guava,com.google.common.collect,RegularContiguousSet,275.0,85.0,12.0,9.0,0.7722222222222223,0.25806451612903225
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,Queues,253.0,0.0,23.0,23.0,0.0,1.0
guava,com.google.common.collect,BiMap,10.0,0.0,5.0,5.0,0.0,-1.0
guava,com.google.common.collect,DescendingImmutableSortedMultiset,11.0,0.0,2.0,2.0,0.09090909090909091,0.16666666666666666
guava,com.google.common.collect,ForwardingSortedMap,66.0,0.0,12.0,3.0,0.0,0.25
guava,com.google.common.collect,StandardKeySet,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,ImmutableEnumSet,62.0,0.0,6.0,6.0,0.8382352941176471,0.2777777777777778
guava,com.google.common.collect,EnumSerializedForm,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,AbstractNavigableMap,300.0,0.0,25.0,10.0,0.0,0.4
guava,com.google.common.collect,DescendingMap,1.0,0.0,2.0,2.0,0.0,1.0
guava,com.google.common.collect,FilteredKeyListMultimap,10.0,0.0,5.0,5.0,0.0,0.4
guava,com.google.common.collect,JdkBackedImmutableMap,38.0,31.0,6.0,6.0,0.7777777777777778,0.6
guava,com.google.common.collect,ClassToInstanceMap,1.0,0.0,2.0,2.0,0.0,-1.0
guava,com.google.common.collect,ImmutableTable,846.0,831.0,34.0,22.0,0.973170731707317,0.47619047619047616
guava,com.google.common.collect,Builder,28.0,20.0,4.0,4.0,0.7916666666666667,0.4444444444444444
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,0.5,0.0
guava,com.google.common.collect,RegularImmutableTable,190.0,0.0,20.0,17.0,0.0,0.75
guava,com.google.common.collect,CellSet,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,Values,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,MoreCollectors,21.0,6.0,4.0,4.0,0.7916666666666667,0.4444444444444444
guava,com.google.common.collect,ToOptionalState,0.0,0.0,1.0,1.0,0.2666666666666666,0.0
guava,com.google.common.collect,Multimaps,15435.0,13292.0,49.0,47.0,0.9662690250925544,0.22340425531914893
guava,com.google.common.collect,CustomMultimap,22.0,16.0,5.0,5.0,0.8571428571428571,0.5
guava,com.google.common.collect,CustomListMultimap,9.0,3.0,3.0,3.0,0.8,0.5
guava,com.google.common.collect,CustomSetMultimap,22.0,16.0,5.0,5.0,0.8571428571428571,0.625
guava,com.google.common.collect,CustomSortedSetMultimap,13.0,5.0,3.0,3.0,0.7777777777777777,0.42857142857142855
guava,com.google.common.collect,UnmodifiableMultimap,81.0,42.0,6.0,6.0,0.9142857142857144,0.375
guava,com.google.common.collect,UnmodifiableListMultimap,10.0,0.0,5.0,4.0,1.25,0.6
guava,com.google.common.collect,UnmodifiableSetMultimap,15.0,0.0,6.0,4.0,1.2,0.5
guava,com.google.common.collect,UnmodifiableSortedSetMultimap,15.0,0.0,6.0,4.0,1.2,0.6666666666666666
guava,com.google.common.collect,MapMultimap,154.0,0.0,8.0,8.0,0.72,0.23076923076923078
guava,com.google.common.collect,TransformedEntriesMultimap,102.0,33.0,7.0,6.0,0.6111111111111112,0.21052631578947367
guava,com.google.common.collect,TransformedEntriesListMultimap,10.0,0.0,5.0,3.0,0.0,0.4
guava,com.google.common.collect,Keys,54.0,0.0,5.0,5.0,0.26666666666666666,0.3125
guava,com.google.common.collect,Entries,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,AsMap,33.0,0.0,4.0,4.0,0.25,0.3076923076923077
guava,com.google.common.collect,EntrySet,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,SortedMultiset,66.0,0.0,12.0,12.0,0.0,-1.0
guava,com.google.common.collect,ImmutableClassToInstanceMap,85.0,79.0,10.0,8.0,0.8974358974358974,0.5714285714285714
guava,com.google.common.collect,Builder,7.0,4.0,3.0,3.0,0.5,0.6
guava,com.google.common.collect,StandardRowSortedTable,78.0,0.0,13.0,5.0,1.0833333333333333,0.3076923076923077
guava,com.google.common.collect,RowSortedMap,28.0,0.0,8.0,8.0,0.0,1.0
guava,com.google.common.collect,DescendingMultiset,225.0,219.0,19.0,6.0,0.9523809523809523,0.2727272727272727
guava,com.google.common.collect,EntrySetImpl,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,UnmodifiableIterator,1.0,0.0,2.0,2.0,0.0,1.0
guava,com.google.common.collect,SortedMultisets,86.0,0.0,5.0,3.0,0.17391304347826086,0.125
guava,com.google.common.collect,ElementSet,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,NavigableElementSet,66.0,0.0,12.0,11.0,0.0,0.9166666666666666
guava,com.google.common.collect,ImmutableEnumMap,42.0,0.0,5.0,5.0,0.7777777777777779,0.25
guava,com.google.common.collect,EnumSerializedForm,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,ForwardingMapEntry,45.0,0.0,10.0,2.0,0.0,0.2
guava,com.google.common.collect,AbstractIterator,13.0,5.0,3.0,2.0,0.5833333333333334,0.2857142857142857
guava,com.google.common.collect,Platform,105.0,0.0,15.0,15.0,0.0,1.0
guava,com.google.common.collect,CollectPreconditions,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,Streams,1310.0,1024.0,34.0,34.0,0.9528061224489796,0.47368421052631576
guava,com.google.common.collect,TemporaryPair,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,Splitr,5.0,4.0,3.0,3.0,0.6666666666666666,0.5
guava,com.google.common.collect,Splitr,5.0,4.0,3.0,3.0,0.6666666666666666,0.5
guava,com.google.common.collect,Splitr,5.0,4.0,3.0,3.0,0.6666666666666666,0.5
guava,com.google.common.collect,Splitr,5.0,4.0,3.0,3.0,0.6666666666666666,0.5
guava,com.google.common.collect,FunctionWithIndex,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,MapWithIndexSpliterator,4.0,0.0,2.0,1.0,0.5,0.0
guava,com.google.common.collect,IntFunctionWithIndex,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,LongFunctionWithIndex,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,DoubleFunctionWithIndex,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,OptionalState,0.0,0.0,1.0,1.0,0.5,0.0
guava,com.google.common.collect,ForwardingSortedSetMultimap,15.0,0.0,6.0,2.0,0.0,0.3333333333333333
guava,com.google.common.collect,Interners,100.0,80.0,6.0,4.0,0.8333333333333334,0.25
guava,com.google.common.collect,InternerBuilder,6.0,2.0,2.0,2.0,0.625,0.4
guava,com.google.common.collect,InternerImpl,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,InternerFunction,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,RegularImmutableAsList,27.0,0.0,2.0,2.0,0.5454545454545454,0.16666666666666666
guava,com.google.common.collect,Ordering,780.0,780.0,40.0,34.0,1.010989010989011,0.85
guava,com.google.common.collect,ArbitraryOrderingHolder,0.0,0.0,0.0,0.0,0.0,-1.0
guava,com.google.common.collect,ArbitraryOrdering,6.0,6.0,4.0,2.0,1.0,0.5
guava,com.google.common.collect,IncomparableValueException,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,EnumHashBiMap,30.0,24.0,6.0,6.0,0.875,0.6666666666666666
guava,com.google.common.collect,TransformedListIterator,28.0,0.0,8.0,4.0,0.0,0.375
guava,com.google.common.collect,ImmutableSetMultimap,1138.0,1100.0,35.0,24.0,0.9548611111111112,0.3469387755102041
guava,com.google.common.collect,Builder,105.0,0.0,15.0,15.0,0.0,1.0
guava,com.google.common.collect,EntrySet,9.0,3.0,3.0,3.0,0.4,0.5
guava,com.google.common.collect,SetFieldSettersHolder,0.0,0.0,0.0,0.0,0.0,-1.0
guava,com.google.common.collect,ForwardingSetMultimap,15.0,0.0,6.0,2.0,0.0,0.3333333333333333
guava,com.google.common.collect,TreeRangeSet,2323.0,1871.0,34.0,30.0,0.9483306836248012,0.36
guava,com.google.common.collect,AsRanges,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
guava,com.google.common.collect,RangesByUpperBound,60.0,15.0,6.0,2.0,0.42857142857142855,0.13333333333333333
guava,com.google.common.collect,ComplementRangesByLowerBound,73.0,55.0,8.0,2.0,0.8153846153846154,0.14285714285714285
guava,com.google.common.collect,Complement,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,SubRangeSetRangesByLowerBound,57.0,36.0,7.0,2.0,0.6666666666666666,0.15384615384615385
guava,com.google.common.collect,SubRangeSet,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,ImmutableMultimap,3026.0,2812.0,46.0,41.0,0.9730263157894736,0.4691358024691358
guava,com.google.common.collect,Builder,109.0,98.0,9.0,9.0,0.8833333333333333,0.5625
guava,com.google.common.collect,FieldSettersHolder,0.0,0.0,0.0,0.0,0.0,-1.0
guava,com.google.common.collect,EntryCollection,5.0,0.0,2.0,2.0,0.7,0.3333333333333333
guava,com.google.common.collect,Keys,28.0,0.0,8.0,8.0,0.0,1.0
guava,com.google.common.collect,KeysSerializedForm,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,Values,11.0,1.0,3.0,3.0,0.75,0.42857142857142855
guava,com.google.common.collect,ImmutableMapEntry,51.0,47.0,8.0,8.0,0.85,0.6363636363636364
guava,com.google.common.collect,NonTerminalImmutableMapEntry,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
guava,com.google.common.collect,NonTerminalImmutableBiMapEntry,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,ForwardingSet,21.0,0.0,7.0,5.0,0.0,0.7142857142857143
guava,com.google.common.collect,ForwardingList,276.0,0.0,24.0,9.0,0.0,0.375
guava,com.google.common.collect,ForwardingTable,253.0,0.0,23.0,2.0,0.0,0.08695652173913043
guava,com.google.common.collect,FilteredMultimapValues,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,CollectSpliterators,462.0,104.0,7.0,7.0,0.75625,0.17073170731707318
guava,com.google.common.collect,WithCharacteristics,11.0,1.0,3.0,3.0,0.3333333333333333,0.42857142857142855
guava,com.google.common.collect,Splitr,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
guava,com.google.common.collect,FlatMapSpliterator,4.0,0.0,1.0,1.0,0.47222222222222215,0.0
guava,com.google.common.collect,Factory,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,FlatMapSpliteratorOfObject,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,FlatMapSpliteratorOfPrimitive,3.0,0.0,3.0,3.0,0.0,0.0
guava,com.google.common.collect,FlatMapSpliteratorOfInt,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,FlatMapSpliteratorOfLong,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,FlatMapSpliteratorOfDouble,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,TransformedIterator,4.0,0.0,2.0,1.0,0.25,0.0
guava,com.google.common.collect,CompactHashSet,1073.0,921.0,18.0,2.0,0.9204081632653062,0.04
guava,com.google.common.collect,SortedMultisetBridge,0.0,0.0,1.0,1.0,0.0,-1.0
guava,com.google.common.collect,ExplicitOrdering,11.0,1.0,3.0,2.0,0.75,0.2857142857142857
guava,com.google.common.collect,JdkBackedImmutableBiMap,65.0,52.0,7.0,7.0,0.8541666666666666,0.5384615384615384
guava,com.google.common.collect,InverseEntries,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,TreeRangeMap,2951.0,2332.0,36.0,30.0,0.8511904761904762,0.35294117647058826
guava,com.google.common.collect,RangeMapEntry,6.0,0.0,1.0,1.0,0.4166666666666667,0.0
guava,com.google.common.collect,AsMapOfRanges,9.0,8.0,4.0,3.0,0.75,0.6
guava,com.google.common.collect,SubRangeMap,530.0,394.0,21.0,17.0,0.5555555555555556,0.4594594594594595
guava,com.google.common.collect,SubRangeMapAsMap,171.0,0.0,19.0,6.0,0.0,0.3157894736842105
guava,com.google.common.collect,ComputationException,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,RangeSet,231.0,0.0,22.0,19.0,0.0,-1.0
guava,com.google.common.collect,DenseImmutableTable,676.0,611.0,16.0,16.0,0.9323308270676692,0.41025641025641024
guava,com.google.common.collect,ImmutableArrayMap,46.0,37.0,6.0,2.0,0.8,0.18181818181818182
guava,com.google.common.collect,Row,9.0,8.0,4.0,4.0,0.75,0.8
guava,com.google.common.collect,Column,9.0,8.0,4.0,4.0,0.75,0.8
guava,com.google.common.collect,RowMap,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,ColumnMap,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,ArrayTable,2918.0,2676.0,43.0,34.0,0.9386562804284324,0.4
guava,com.google.common.collect,ArrayMap,162.0,134.0,13.0,3.0,0.631578947368421,0.15
guava,com.google.common.collect,Column,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
guava,com.google.common.collect,ColumnMap,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,Row,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
guava,com.google.common.collect,RowMap,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,GeneralRange,123.0,0.0,2.0,1.0,0.7840909090909091,0.0
guava,com.google.common.collect,SortedSetMultimap,10.0,0.0,5.0,5.0,0.0,-1.0
guava,com.google.common.collect,ContiguousSet,230.0,229.0,21.0,14.0,0.9523809523809523,0.6363636363636364
guava,com.google.common.collect,Multiset,325.0,0.0,26.0,24.0,0.0,-1.0
guava,com.google.common.collect,Entry,10.0,0.0,5.0,5.0,0.0,-1.0
guava,com.google.common.collect,RangeGwtSerializationDependencies,0.0,0.0,0.0,0.0,0.0,-1.0
guava,com.google.common.collect,AbstractSortedKeySortedSetMultimap,10.0,0.0,5.0,5.0,0.0,1.0
guava,com.google.common.collect,BaseImmutableMultimap,0.0,0.0,0.0,0.0,0.0,-1.0
guava,com.google.common.collect,Multisets,5315.0,4525.0,36.0,29.0,0.9340909090909091,0.26126126126126126
guava,com.google.common.collect,UnmodifiableMultiset,125.0,114.0,12.0,12.0,0.9375,0.7058823529411765
guava,com.google.common.collect,ImmutableEntry,4.0,2.0,2.0,2.0,0.888888888888889,0.5
guava,com.google.common.collect,FilteredMultiset,15.0,0.0,3.0,3.0,0.3125,0.3333333333333333
guava,com.google.common.collect,AbstractEntry,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,ElementSet,28.0,0.0,8.0,8.0,0.0,1.0
guava,com.google.common.collect,EntrySet,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,MultisetIteratorImpl,0.0,0.0,1.0,1.0,0.5555555555555555,0.0
guava,com.google.common.collect,DecreasingCount,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,ViewMultiset,6.0,0.0,4.0,4.0,0.0,0.75
guava,com.google.common.collect,Multimap,210.0,0.0,21.0,20.0,0.0,-1.0
guava,com.google.common.collect,ForwardingConcurrentMap,15.0,0.0,6.0,2.0,0.0,0.3333333333333333
guava,com.google.common.collect,Synchronized,3669.0,0.0,13.0,13.0,0.9599802777549512,0.035211267605633804
guava,com.google.common.collect,SynchronizedObject,1.0,0.0,1.0,1.0,0.6666666666666666,0.0
guava,com.google.common.collect,SynchronizedCollection,190.0,0.0,20.0,19.0,1.0526315789473684,0.0
guava,com.google.common.collect,SynchronizedSet,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
guava,com.google.common.collect,SynchronizedSortedSet,28.0,0.0,8.0,8.0,1.1428571428571428,1.0
guava,com.google.common.collect,SynchronizedList,120.0,0.0,16.0,14.0,1.0666666666666667,0.875
guava,com.google.common.collect,SynchronizedRandomAccessList,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,SynchronizedMultiset,55.0,55.0,11.0,11.0,1.0333333333333334,1.0
guava,com.google.common.collect,SynchronizedMultimap,253.0,253.0,23.0,23.0,1.0075757575757576,0.0
guava,com.google.common.collect,SynchronizedListMultimap,10.0,0.0,5.0,5.0,1.25,1.0
guava,com.google.common.collect,SynchronizedSetMultimap,15.0,15.0,6.0,6.0,1.1,1.0
guava,com.google.common.collect,SynchronizedSortedSetMultimap,15.0,0.0,6.0,6.0,1.2,1.0
guava,com.google.common.collect,SynchronizedAsMapEntries,78.0,0.0,13.0,13.0,1.0833333333333333,1.0
guava,com.google.common.collect,SynchronizedMap,351.0,351.0,27.0,27.0,1.0096153846153846,0.0
guava,com.google.common.collect,SynchronizedSortedMap,28.0,0.0,8.0,8.0,1.1428571428571428,1.0
guava,com.google.common.collect,SynchronizedBiMap,9.0,8.0,4.0,4.0,1.0,0.8
guava,com.google.common.collect,SynchronizedAsMap,10.0,10.0,5.0,4.0,1.0833333333333333,0.8
guava,com.google.common.collect,SynchronizedAsMapValues,3.0,0.0,3.0,3.0,1.5,1.0
guava,com.google.common.collect,SynchronizedNavigableSet,120.0,120.0,16.0,12.0,1.0333333333333334,0.75
guava,com.google.common.collect,SynchronizedNavigableMap,275.0,274.0,23.0,20.0,1.0,0.8333333333333334
guava,com.google.common.collect,SynchronizedEntry,21.0,0.0,7.0,7.0,1.1666666666666667,0.0
guava,com.google.common.collect,SynchronizedQueue,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
guava,com.google.common.collect,SynchronizedDeque,171.0,0.0,19.0,19.0,1.0555555555555556,1.0
guava,com.google.common.collect,SynchronizedTable,253.0,0.0,23.0,23.0,0.0,0.0
guava,com.google.common.collect,MultimapBuilder,1296.0,1214.0,38.0,35.0,0.9505494505494506,0.5660377358490566
guava,com.google.common.collect,ArrayListSupplier,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,HashSetSupplier,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,LinkedHashSetSupplier,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,TreeSetSupplier,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,EnumSetSupplier,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,MultimapBuilderWithKeys,153.0,0.0,18.0,3.0,0.8823529411764706,0.16666666666666666
guava,com.google.common.collect,ListMultimapBuilder,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,SetMultimapBuilder,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,SortedSetMultimapBuilder,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,Cut,2424.0,2073.0,49.0,45.0,0.9611486486486487,0.5733333333333334
guava,com.google.common.collect,BelowAll,120.0,0.0,16.0,16.0,1.0333333333333334,1.0
guava,com.google.common.collect,AboveAll,105.0,0.0,15.0,15.0,1.0357142857142858,1.0
guava,com.google.common.collect,BelowValue,66.0,0.0,12.0,12.0,1.0909090909090908,0.25
guava,com.google.common.collect,AboveValue,78.0,0.0,13.0,12.0,1.0833333333333333,0.23076923076923078
guava,com.google.common.collect,LinkedHashMultimap,1462.0,1328.0,24.0,14.0,0.952639751552795,0.19298245614035087
guava,com.google.common.collect,ValueSetLink,6.0,0.0,4.0,4.0,0.0,-1.0
guava,com.google.common.collect,ValueEntry,50.0,45.0,6.0,6.0,0.9166666666666666,0.5454545454545454
guava,com.google.common.collect,ValueSet,90.0,27.0,1.0,1.0,0.7973856209150326,0.0
guava,com.google.common.collect,ObjectArrays,105.0,0.0,15.0,12.0,0.0,0.8
guava,com.google.common.collect,NullsLastOrdering,7.0,0.0,2.0,2.0,0.6428571428571429,0.25
guava,com.google.common.collect,LinkedHashMultiset,21.0,0.0,7.0,6.0,1.1666666666666667,0.8571428571428571
guava,com.google.common.collect,CartesianList,34.0,2.0,4.0,4.0,0.5,0.3333333333333333
guava,com.google.common.collect,ImmutableCollection,378.0,0.0,28.0,21.0,1.0185185185185186,0.75
guava,com.google.common.collect,Builder,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
guava,com.google.common.collect,ImmutableSortedMap,4929.0,4605.0,70.0,54.0,0.9498910675381264,0.4563106796116505
guava,com.google.common.collect,Builder,44.0,43.0,9.0,9.0,0.8888888888888888,0.9
guava,com.google.common.collect,EntrySet,45.0,0.0,10.0,10.0,0.0,1.0
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,FilteredMultimap,1.0,0.0,2.0,2.0,0.0,-1.0
guava,com.google.common.collect,SortedLists,105.0,0.0,15.0,15.0,0.0,1.0
guava,com.google.common.collect,RegularImmutableSet,60.0,29.0,5.0,5.0,0.8846153846153846,0.35714285714285715
guava,com.google.common.collect,UnmodifiableSortedMultiset,78.0,78.0,13.0,5.0,1.0416666666666667,0.23076923076923078
guava,com.google.common.collect,ForwardingNavigableMap,1030.0,1025.0,43.0,9.0,0.9555555555555556,0.1956521739130435
guava,com.google.common.collect,StandardDescendingMap,16.0,11.0,4.0,2.0,0.6666666666666666,0.2857142857142857
guava,com.google.common.collect,StandardNavigableKeySet,0.0,0.0,1.0,1.0,0.0,0.0
guava,com.google.common.collect,ImmutableList,2872.0,2504.0,38.0,30.0,0.9166666666666666,0.37037037037037035
guava,com.google.common.collect,SubList,9.0,3.0,3.0,3.0,0.5,0.5
guava,com.google.common.collect,ReverseImmutableList,30.0,0.0,4.0,2.0,0.2727272727272727,0.16666666666666666
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,Builder,27.0,0.0,4.0,4.0,0.4666666666666667,0.36363636363636365
guava,com.google.common.collect,ConsumingQueueIterator,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,Tables,2292.0,1734.0,22.0,22.0,0.8853333333333334,0.2894736842105263
guava,com.google.common.collect,ImmutableCell,3.0,0.0,1.0,1.0,0.8333333333333334,0.0
guava,com.google.common.collect,AbstractCell,6.0,0.0,4.0,4.0,0.0,1.0
guava,com.google.common.collect,TransposeTable,0.0,0.0,1.0,1.0,-0.0,0.0
guava,com.google.common.collect,TransformedTable,40.0,0.0,3.0,3.0,0.35294117647058826,0.16666666666666666
guava,com.google.common.collect,UnmodifiableTable,90.0,89.0,13.0,13.0,1.0,0.9285714285714286
guava,com.google.common.collect,UnmodifiableRowSortedMap,6.0,0.0,4.0,2.0,1.3333333333333333,0.0
guava,com.google.common.collect,EnumBiMap,38.0,21.0,5.0,5.0,0.7666666666666666,0.45454545454545453
guava,com.google.common.collect,UsingToStringOrdering,6.0,0.0,4.0,4.0,1.1666666666666667,1.0
guava,com.google.common.collect,LexicographicalOrdering,0.0,0.0,1.0,1.0,0.625,0.0
guava,com.google.common.collect,TableCollectors,70.0,49.0,5.0,5.0,0.7846153846153846,0.35714285714285715
guava,com.google.common.collect,ImmutableTableCollectorState,0.0,0.0,1.0,1.0,0.5,0.0
guava,com.google.common.collect,MutableCell,5.0,0.0,1.0,1.0,0.6666666666666666,0.0
guava,com.google.common.collect,ImmutableSortedSet,2340.0,1979.0,43.0,30.0,0.9489414694894146,0.36486486486486486
guava,com.google.common.collect,Builder,6.0,0.0,1.0,1.0,0.4444444444444444,0.0
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
guava,com.google.common.collect,HashBasedTable,14.0,13.0,5.0,4.0,1.0666666666666667,0.6666666666666666
guava,com.google.common.collect,Factory,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,Table,325.0,0.0,26.0,26.0,0.0,-1.0
guava,com.google.common.collect,Cell,10.0,0.0,5.0,5.0,0.0,-1.0
guava,com.google.common.collect,Sets,17315.0,16864.0,119.0,110.0,0.9763593380614657,0.5661375661375662
guava,com.google.common.collect,ImprovedAbstractSet,1.0,0.0,2.0,2.0,0.0,1.0
guava,com.google.common.collect,SetView,78.0,0.0,13.0,11.0,0.0,0.8461538461538461
guava,com.google.common.collect,FilteredSet,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,FilteredSortedSet,21.0,0.0,7.0,7.0,0.0,1.0
guava,com.google.common.collect,FilteredNavigableSet,91.0,0.0,14.0,2.0,0.0,0.14285714285714285
guava,com.google.common.collect,CartesianSet,29.0,13.0,4.0,4.0,0.6666666666666666,0.4
guava,com.google.common.collect,SubSet,6.0,0.0,1.0,1.0,0.6,0.0
guava,com.google.common.collect,PowerSet,8.0,0.0,2.0,2.0,0.125,0.2222222222222222
guava,com.google.common.collect,UnmodifiableNavigableSet,45.0,0.0,4.0,4.0,0.796875,0.23529411764705882
guava,com.google.common.collect,DescendingSet,123.0,0.0,7.0,7.0,0.2608695652173913,0.2916666666666667
guava,com.google.common.collect,ArrayListMultimap,35.0,25.0,6.0,6.0,0.8148148148148149,0.5
guava,com.google.common.collect,EnumMultiset,200.0,49.0,3.0,3.0,0.7884615384615384,0.1111111111111111
guava,com.google.common.collect,Itr,2.0,0.0,1.0,1.0,0.5,0.0
guava,com.google.common.collect,ImmutableMap,4785.0,4620.0,71.0,51.0,0.9711399711399711,0.5
guava,com.google.common.collect,Builder,75.0,45.0,7.0,7.0,0.6785714285714286,0.4666666666666667
guava,com.google.common.collect,IteratorBasedImmutableMap,36.0,0.0,9.0,6.0,0.0,0.6666666666666666
guava,com.google.common.collect,EntrySetImpl,3.0,0.0,3.0,3.0,0.0,1.0
guava,com.google.common.collect,MapViewOfValuesAsSingletonSets,78.0,0.0,13.0,13.0,0.0,1.0
guava,com.google.common.collect,SerializedForm,3.0,0.0,2.0,2.0,0.75,0.5
guava,com.google.common.collect,ImmutableMapValues,89.0,58.0,8.0,7.0,0.8833333333333333,0.375
guava,com.google.common.collect,SerializedForm,0.0,0.0,1.0,1.0,1.0,0.0
guava,com.google.common.collect,ForwardingMap,406.0,0.0,29.0,11.0,0.0,0.3793103448275862
guava,com.google.common.collect,StandardKeySet,0.0,0.0,1.0,1.0,0.0,0.0
